"uuid","magical_power","level","networth"
"241ec99f28364622a276625e2a5eb16e",1506,290.46,"58194747366.76"
"24201b089705465c8ffb699c5ed84367",539,207.89,"1903174663.80"
"24206ace34b24ebcb58eea015fd25749",442,178.88,"1104567895.24"
"2421f3df3a224faeb07734fe8c11ab59",855,210.38,"3342922753.24"
"24235d5f3a1642638643a8ce5e9b3bb4",1033,273.97,"10166971682.51"
"2424691976ce4179bfd9f287caf075d4",124,54.30,"5583589.21"
"24261d23141748a48613c014b94d6eb0",1470,346.74,"22452352672.54"
"24295f22931d43718ee84635ee8041e1",613,159.53,"3239917176.14"
"242a7cf2fc204c35afd1392c5787b35a",1069,282.72,"6782691730.54"
"242cbb1c095f4104a3dae5f0b706a7b9",688,175.03,"2604660109.54"
"242e21d6029047e6a91c18ef0f967c7b",420,102.05,"397496574.18"
"24305062b5254d0fbb711090360e45e9",1707,452.31,"33069198708.65"
"243066f83da840228e89e40414bbaf76",547,141.48,"1313529147.09"
"24323b78b5744c4089a9716fbb371dbb",882,136.87,"1376214670.50"
"24359c0569fb455eb202a621c0bf28c0",742,236.11,"9441009962.40"
"24390a428fbf49da8642158aa93d35bc",433,109.94,"1836133464.98"
"2439745af837423cb053555d5ba47d9d",1539,418.53,"37065829694.73"
"2439d32b58b148c2a481e747e00a6bd4",739,223.13,"6377808025.14"
"243a850d16e84d69b03860b1d1ef757d",1506,404.59,"24074148787.36"
"243a9d7b6a7b438ab168f70b22f7bdd1",980,284.62,"9891353892.51"
"243b09ba984b48e3b770528f55ec0e7b",295,72.67,"257102977.77"
"243b26357bae4aec892aeb95962e7977",1032,233.05,"16122304452.89"
"243b6d487b7f473380afc634f0ede6c2",970,275.28,"10851412879.10"
"243d3358d4754458b7548955c7564a28",721,185.02,"2767664534.30"
"243dd0621d14439f956671749a6bf77f",88,112.43,"380781822.88"
"243f0810eee94596870c06f21cd3cf49",1528,346.41,"160973815768.00"
"2440d3c549f34502a748317360262e57",100,87.86,"364414786.00"
"244121abfb8a458a8b7f571675e096f3",1333,353.86,"35340518995.92"
"24435f804be1491786ef8c882bbadc6a",278,31.94,"59273991.34"
"244660f932af4ae68c8e6657c26dcf5b",1224,345.37,"12620827337.05"
"2448922e1a744019b6aa56ecd97c5ec3",1517,394.06,"46575404285.60"
"2448cb0a8d9540dd9b17ec02c48beff0",1318,373.72,"37087926055.85"
"244a1792c8d04baab7da14270775b7f3",1064,276.58,"6643957279.54"
"24569e1d45784a9f83fb64fb3d170eec",1131,272.88,"5580419085.14"
"24586bdf90944517851f0436e81b7611",881,328.74,"10102628112.20"
"245891677fc34e10ab1912adda4f9ed8",401,197.26,"2428724060.69"
"245a5a8ffc2d40c38a9b9b0a4083d416",1572,292.80,"41450838797.80"
"245a6e0ccf064073ab0d65c647a18aaa",341,130.23,"969926904.71"
"24602f10c5e048cb8eaff861e6d07ffd",927,277.75,"5757214366.67"
"2463573c9978430391116559e84c55dc",43,28.68,"11477255.56"
"2463d7b23220452ca65b6fa26ab94d2a",401,135.59,"1257266737.70"
"2463ec3897304e63bd0d5ea9e7bb3be5",844,300.17,"5401230937.62"
"24643ec4397a459ab765ef1a0d0981db",1277,154.48,"1930354463.86"
"2466ca991f82457baa8abbb1b47963a4",927,166.87,"2125742227.52"
"24677f798c5c4973a58a5d7e6c671ecd",1618,421.86,"69485218056.57"
"246b8bc82cec41b5a8128f9aa50d4857",1558,339.70,"39884863644.88"
"246e36c8d96147b09dfae605f4d8bc8e",425,174.07,"1626144182.51"
"246ecd38d451441690df02a5ba5cee7c",1161,284.74,"8513867985.59"
"2471c2f4851144f39c81629524c444a5",1171,256.27,"12712186394.08"
"2472cdf2c8244ed285c46ce6523f532b",1007,314.55,"7721599880.48"
"2474c6982690458ca8baadd9d532b799",779,294.67,"8122870532.87"
"2474ee5d081d44ce90ecd5286971b8d3",1459,381.90,"37429395326.72"
"2477a31839bd4e1b85e54629dd12154e",895,251.42,"7175214922.33"
"247a567bbec84763922b25720b9158ef",417,134.73,"2817814134.19"
"247bf07558b94a29b78ee9c59a9ae54f",501,170.71,"1205246875.84"
"247e447ae7cf4661b19b8565bff42d75",1038,342.19,"10623895588.17"
"247e60c473f446ae944e76f0ef668b71",115,87.19,"72107946.09"
"247eeed3d54b4fe6a6e822dccf4011f9",1157,319.85,"16889461338.92"
"247f9f2deff44d2eb5fcdd3ce3b48527",493,171.58,"2089140224.11"
"24812f57de5b44f6bb0e1d8725722179",1284,319.48,"21708647943.40"
"2483dc12675c462481b74bb508947082",739,256.89,"3481075307.17"
"24844cf392a74f5392fd89631bade079",1661,460.27,"27325154972.14"
"2484b3d35462459282f1cd2061d99872",854,211.77,"2460680172.23"
"24895cb7746f45f1936a832abc158643",230,76.05,"194869094.48"
"248aa648642c4291803041edb0546f02",492,132.95,"1246958567.67"
"248c91fb293a45d5b71eae615bb4a141",1058,368.70,"26961557549.98"
"248db159e9a24482938f91a29e0560cd",375,124.69,"525783354.33"
"248f673b4cbe40e4ad132466b36476f9",632,88.87,"592716358.18"
"24902814e99f46fb91e1bfe385b2c5eb",931,220.53,"5956058359.71"
"2490384567fe4ed1b6b124ba731afd62",1163,198.68,"3534377505.47"
"2490f6d894d541d7914d6744f6dfa1c0",572,176.86,"5370968619.00"
"2493e09b021c44ff93e93590386838e6",1302,315.31,"16837300047.32"
"24950c751c694e09b43d5abe705dae69",748,254.01,"3566001413.28"
"249bd5bc1a3d4c8a944f02fe93973580",1274,308.05,"17213823555.32"
"24a14d6aa161425c8551ee7c6ae1243d",593,241.12,"4219645370.98"
"24a1ff86e2e3467385ae267da731734e",865,215.30,"3845697152.08"
"24a362a5fc9e409f87633051e4335542",975,299.95,"19366801930.92"
"24a370b8b1514a399ef469e3b6785075",1370,386.73,"15727833970.22"
"24a6238c30d841b3a6213ebeb6f8dc27",498,146.06,"754057208.20"
"24a99e1cc6aa4b579510ec59c1a2a9e1",957,230.09,"4249991873.40"
"24b3631940e24702884842f783fa7bba",1516,393.81,"34196898675.25"
"24b61be71a1444cf88f1c8e0ed2cdfda",1055,225.41,"10065046188.70"
"24b8fb83f5914bf8a358028581c64b67",821,294.63,"8896264675.87"
"24be05a0fbf04bfe87eda39129f00e4f",1101,347.06,"14466723254.73"
"24be201de6d14386b1854d19034534a9",610,196.10,"2553790462.56"
"24c6bfd329834327b3f86ff491b8e02e",344,162.17,"822309515.55"
"24c6fdb4b90d448d91c71a05ef32e1d6",1326,385.70,"33022709217.31"
"24c75d0f59e547ef8c848aee1985b0db",739,255.44,"3819055409.36"
"24c762a714c94aef85039bddeeaa4f2c",1338,230.05,"14099057415.54"
"24c7e85404e84597b42b1a41f63d4729",689,198.92,"10920973373.45"
"24cf3fbc115d4f808a6f61283fab0ad8",389,79.85,"262795818.76"
"24cf993e304a4b3dadc60e028afd6d96",1040,280.51,"11011735607.06"
"24d5e2b1312349f383bb2c7ae562f965",533,141.32,"2394166926.27"
"24d69ea277c04faea5eaf9d33552c757",246,85.62,"157611167.83"
"24d75bfff7834edc97b51b2a13578365",1400,319.65,"23396575698.32"
"24da57617c3945d9874f7813d7b059de",803,256.20,"10633909889.91"
"24df5ccdda8c4a1d9679ea4a143f6513",1449,374.68,"12737129662.03"
"24e0cefb6bc247bbb6bc9b2d9808438c",1682,463.01,"58137058253.48"
"24e652fd60cd4c1c88003ec6536e4c69",735,165.35,"1969345284.03"
"24e6e7344c1e49c1ad8d88c645b0a3a5",286,89.49,"2185944012.91"
"24e72a836b304a2fbc4f2172da9f44fd",381,133.87,"2533051498.48"
"24e752f5574149e39477dc21281c00e0",1178,244.76,"10039637797.71"
"24eecfeca7074d9a970086cb4084487c",466,199.63,"5195284830.87"
"24ef45e3bb4c490f98e69852bab8d715",1683,437.72,"93627312293.98"
"24f99a4d17494830b04f39a56975a9ba",972,288.13,"9715452106.88"
"24fb6e7fb65041f7a9ffcffe574d38f7",1000,253.08,"4345156678.88"
"24fbda3fa1014450bd240dfc756ae969",245,78.69,"240591769.44"
"24fbfcae65284fffb7cc8588aa4d0737",819,244.35,"5547869323.67"
"24fc0e5a6ff04afe9ab2f5df3e6827ca",452,206.47,"1867250956.33"
"24fc6eefa58942f2b31b8c1d6e65998a",765,221.78,"6722382510.22"
"24fd1b26574b45c7b32a1415594e12b0",953,337.56,"19726371613.61"
"24fd48e463354afdbf66c5379f9a1f39",305,76.12,"176578716.04"
"25020d258f0b43c184887a69ee1989c0",314,136.85,"875567813.37"
"2502ac8452794239a458d2a1651ceeca",456,182.42,"1445681817.00"
"2505b06fc6dd49b0af543687534dcc79",699,235.23,"2146535461.79"
"25070a02a99843e2ae004d8ded9277a1",575,200.51,"2790537376.17"
"25077c78f3ba44569645ff211329d463",689,180.94,"965549000.48"
"2508a02f63e44fa98033b3bff66c4fd6",140,78.61,"697853772.71"
"250b84954018410882a4c0e456237630",171,41.40,"129326936.11"
"25101a7c07f1474fa7e0206348090794",151,52.96,"143762823.77"
"251216c48a0f4efd9a3aaf0e39f6a1ac",677,266.39,"8145009361.72"
"25164b802bd74415aeeff6b57b6327d2",1688,402.59,"47036326992.46"
"251978a9aa5f48d099a78c5584688151",1134,307.26,"6941992235.56"
"251a765080da40688c15c1d6af22d9e1",489,175.93,"1259165630.55"
"251bde6f773e418192dbf30f8974064b",1253,274.17,"16234597767.54"
"251d11051e4049b8825b2f461b5257d7",303,80.38,"450085960.82"
"251d5f65d45b42538564e5c45f4406c2",1295,336.93,"16765455832.76"
"2524f936e429418e8cd3ecb6d27ae300",1477,410.00,"25870641696.89"
"252511d486714c9fb336625fb5a82451",1037,272.13,"1871077677.23"
"2525c1f2a97c497fb2550406a2be8d9f",605,171.62,"1601235454.64"
"25266dae2480422f98fa3045d1ee3e2a",914,346.64,"14586115249.56"
"25277ed0216a45ee9d8e0e33c6e84265",1273,373.46,"23473037296.23"
"25289a7182414e7181e2990797abf853",558,205.05,"1972372905.24"
"252ab0d176644d7db8c0a154fbb7d1a5",774,186.27,"4674073665.32"
"252b724a3dc141cf8ffac94b68f673c2",483,189.34,"2600847902.41"
"2534a8ecd8334af694ee9fa0ccf0b379",1061,343.02,"22210700171.56"
"25374fb73e284b63b01ec859fef03d22",729,187.83,"2283975444.96"
"25384958b2b84b04bee6ac63a50499af",1536,357.19,"29194496061.29"
"2538b6e206344d2ea7b8c41cef25b281",1756,444.36,"63169162506.86"
"253a458536eb43e0b6b981d37c517d9b",1059,225.67,"15402519969.63"
"253d743d0a794927bcc08570ec5be5a1",225,103.80,"638443361.54"
"253f402f0c8540db85b879b5c2ebec32",1636,423.64,"39707617424.94"
"2540742ff576455da84722670acd0dc0",411,171.99,"1603307650.12"
"2541cb826c4144918b4ebeb30f030880",761,283.78,"5278009984.74"
"25428d80a4584b31854a057dc7a981d2",381,119.54,"462977034.62"
"254290ab60a5443185e1f92e8e494120",569,115.47,"3108806763.75"
"2542f6f9aa4a411a9f1610545ad125e4",388,103.36,"876627944.85"
"25443bddd4c748d79137fb4f1c5d3838",998,224.40,"2563825892.19"
"25462465bc8e498da3d44e9315d33686",492,209.75,"3391549257.99"
"2547c11fac82485fb268339609002c26",119,52.74,"146188422.33"
"25480526ad3c4c1c8da6037f3db23fb1",1129,354.19,"10406652136.35"
"254c2cc6bbc94a4ab0a269e57563cdb6",909,311.44,"19077768842.60"
"254ce3c817db40f9b32d9c8c2ef25808",1594,428.57,"68597079646.38"
"254edfee67be4e6cbe12b33a6bacbf49",0,9.27,"25237179.51"
"2550b89853444b17bdd1f1fff5e588e6",330,88.68,"401262710.19"
"2551359a17c84b7eb4b9cab1d6d0f656",506,142.90,"1902339281.53"
"2553eeda49744899b88dd454c0395ab0",595,233.83,"5139820658.12"
"2554c7f3ec7a49b58baae1fdad89d0a3",1462,422.62,"22039141308.96"
"2557800b546344b7989b3c07232e70cc",412,120.50,"931545146.42"
"2558662e667f4ddbb61040833e385ba6",819,224.46,"3219372949.53"
"255a33758c434ddb9bd3602c1b26bede",1510,369.08,"50855300065.07"
"255a973af0664d3d90501bd3cb9aba03",317,149.85,"1056060036.46"
"255dbfb12be34a2198ccf0fa3b88213f",1308,385.58,"27027079892.56"
"255e7f7ab3ff4573bccd57080f6801b0",1751,451.61,"111366204887.20"
"255ef729d5b1401fa3f0d7208dde2750",269,112.05,"740263916.94"
"2560ad1cf98648a79eb49a6226a798d9",1356,347.67,"18787332334.39"
"2562fa9f21ca4d2cac3e9ecec85f3390",1183,259.05,"9495613253.81"
"2564dde49bd14f28a9b776f37cf0db38",969,252.95,"7688325581.00"
"2568c6751af7457bbc679e51c85f839e",524,141.15,"1827748015.91"
"25690a22eece45628397aaed86b7b8be",371,127.73,"1142259367.60"
"256c261a1a3a4f5cb79ec0932299787b",1137,282.70,"9824751981.72"
"256e370f549d46f7915666264db68cd7",541,139.90,"3575517922.87"
"256fd76910fe4af1b0dcd07174e695a9",1463,367.89,"21365163595.31"
"257048093198469c9ba6412f4ab88c95",1694,389.82,"68125986769.63"
"2575c164c18449379ece021a9e77be7e",719,270.96,"6022166785.36"
"25767841959b4f2aa33e82b63f9404e5",1002,237.29,"7715950737.05"
"2577141e741d4800bd6055ac023f2220",398,80.75,"608775571.78"
"25797660989749b6b4a62966dccbced2",677,198.99,"6172664530.86"
"25798506e4c1499fbdfa1ecbf5fa066e",1465,429.03,"43786480481.59"
"257a9725a3974b37a3a2b68f34961adf",1209,257.10,"10177185410.17"
"257b63f768c24f7db469ebf284a3fdd7",767,282.95,"7355062162.65"
"257e51b090fe422da9d4bd966104e0fd",541,91.00,"489217728.53"
"257fbdcb457744299f6401f34377797f",168,87.33,"298712039.25"
"258264e9f23d45d59e16ddcbbee3707d",970,176.32,"3601477833.05"
"25879c6c8c444e2cb89f429985b2ad3d",1029,237.11,"8253187226.18"
"2587c28f9c7a47c9909a30b31773cbda",1311,392.41,"41332766066.30"
"258b59175ccc4526a52d849a02c63437",472,173.07,"829801821.16"
"258e951733d24abbb2a5b244489480f4",1488,361.29,"40397020097.83"
"25905535c70443a28a20f51d0406b393",1538,378.69,"40782022910.68"
"25950008362247e4a5c9a1a58cca03a5",641,260.94,"5865891528.12"
"259659328cb64fc79d1318de78adf23e",1202,387.60,"23330263050.09"
"2599131972784bb2b6abaeaf3cda1de2",1615,437.98,"42729580923.90"
"259ae44b8a054ef4a053eda48fbc53ae",865,306.56,"16515171857.54"
"259bad3ac4dc466982089bddda9b4527",501,169.93,"552749910.58"
"259f9e17c94d4f3c87420669f766a17f",551,175.36,"4779709093.47"
"259f9f60d68e453ba905a2c5bee74282",1116,311.00,"16474060105.53"
"25a0c13a5e704fa3a2d6a9e59fbfc840",951,271.43,"3954304739.98"
"25a0d0d0f52b42c98d7d82600407f4d0",1761,440.65,"57558122765.43"
"25a1d9ad1917464186e9b5278012b5e2",1416,377.78,"20595856673.68"
"25a4e23e918146aca0c85345df2658a0",901,362.21,"19352404480.40"
"25a67e6e93644273b0733dca187ab126",725,162.39,"4501574733.03"
"25a7ae9b4a0c42dcb85bea40ffdadb13",1384,356.68,"25475274637.18"
"25a93319a4854b71b8e76bec5e3404b2",551,169.52,"1035279130.04"
"25a9d9d525364f2590e0b47f98b2a768",603,169.91,"1254785401.02"
"25aa68fda3f746498a324868a4e78368",741,203.87,"3628153813.13"
"25acd67e6236411780a580cef8083676",287,87.83,"226234467.47"
"25addb751d3a48f490026c35dfe4e9b9",1494,290.22,"27918298172.11"
"25ae919f877c4c49a7f947d4a5b2039a",521,135.42,"1551199395.85"
"25aebe1d43ab4989a123d0ffb8e1e6c7",424,116.68,"828336248.33"
"25b06821858b4e44b02fd531134045b0",274,101.97,"563557131.95"
"25b7bd00d36d4733bd7f3eaac20d93ae",836,333.21,"10632136012.86"
"25bcd908589246f5b71df7d6bc0b3363",862,237.38,"4844622987.63"
"25c18258e6314bc6a3192d4d222c6816",531,111.88,"1485298168.52"
"25c293dfeea4454b9ffd9aac25dbec74",597,203.58,"3793585146.60"
"25c31e98bf5b4f35af80913ac498d0db",1068,304.86,"10835912487.27"
"25c365c44be54a31b8bd70d175aa9d95",1734,441.58,"68745135258.28"
"25c440e1cc4f4c07b6e34380080e48b1",617,228.27,"4835510759.79"
"25c4fdac49204ee5a88cd623cb7cf10c",536,160.84,"1735085050.67"
"25c866c4419f46afae8b631ce066694e",422,146.80,"654546815.63"
"25ca0eb1218b418f9a85c57c44f2166f",385,100.06,"638642379.90"
"25cc953db5204ae5a5745c3234188a44",1469,376.14,"30405395775.42"
"25d3a47e9d89443aa64055642a00fec2",622,149.23,"1576712281.10"
"25d4e329db3b4a17946418a29470aa6c",382,120.27,"675508077.02"
"25d781cc6b864d3988cf7d572832f155",1028,300.78,"9495074122.45"
"25d944eeabcb4b57985dcda421d814a3",350,99.54,"433627246.75"
"25db759cc0ed4f8fb13b75408e55267d",800,246.20,"2418539434.19"
"25dd3416f4e4453fb421874bdc50b378",652,253.32,"6727831404.51"
"25de65360afe4aa4950b9d60d2543e9a",1582,363.39,"85559501425.84"
"25e1506e3bd64dbea549e8a1cd26f4c2",1456,429.60,"51883518439.19"
"25e5c40eebe74691abd7e2ba5c23c6a9",1436,361.72,"26656664137.66"
"25e670e88a104f96bbe6f5545170682f",1585,379.14,"38550411873.23"
"25e79cb1f94a4efcb41e42d30d0eef6a",960,292.19,"9214714820.10"
"25e8bca078164f61a5e4b614110e5b2e",1646,460.32,"72649296667.90"
"25ead02698d340b0bad2f854358b5a97",678,267.16,"5221121689.91"
"25efaad52a0647efb5f7508f3e62ba56",1026,300.79,"11671956657.68"
"25f07678be064734b3d92c40de86be77",1300,287.78,"18603048709.24"
"25f31262850a4132acedc91e430e9e8e",1103,376.76,"41412326611.41"
"25f83c37b90544cb86b71bdd98a8ff52",602,149.08,"406548184.88"
"25f8c9a08ebf402bba61a2ca1670d8b4",1017,308.37,"9316689471.92"
"2608d7bcbabf48dc92c4668b6695172d",886,287.20,"8633656601.82"
"2609d9bea3034f1bb2ed82c2f36ee2e6",527,176.78,"147291120579.57"
"260a4969f32b45e3b6a419b629869fbe",1673,376.33,"57271040721.85"
"260e159575ef4f739e6900fbc0aa02ff",1686,322.54,"41945089882.31"
"260fab1fbf0c4e5292bdb20acf323afa",507,169.33,"1583063622.90"
"2611a789021548ec881bf13ed0447ca7",313,142.31,"921049194.30"
"2611f15208844646b9708b8dcb2d27d1",1610,321.34,"34776197243.15"
"2612a16270ef4b30b576068efb03c939",1209,295.29,"14342770894.01"
"26145b58770f4401a62559aa46483b0c",1003,256.78,"10157256880.04"
"2614aa92b0ad4845a9630b9c496ee32f",627,221.91,"793890175.73"
"26159e39950346cf9e55dd0c0fa54c8f",1104,276.56,"11817081052.86"
"26162340cb8343d4a345ec9c1113e994",1266,303.41,"7802462497.43"
"2616ede4f04f4547b017d8da7966e016",1038,211.97,"4329182522.84"
"261a73cc88294927a1ea768be369d1e1",450,153.39,"1084812700.71"
"261c357253f241d381ed0488bef66c6a",1552,383.84,"30264166308.08"
"261f88e4862d4bf2ab90a21f7614caa9",768,218.60,"3686402310.13"
"2620e9c7d8054f429022597823213089",915,258.50,"6619899530.44"
"262af0e429d94b148caeddbf6063ffb6",684,56.83,"688157344.32"
"262b5b4723d040dea4d6fd1e2e4b9d94",370,111.44,"2839814338.72"
"262dfd4c76e340d89192bfc647d48ca2",732,261.48,"3918974598.49"
"262e07cada334d9f937d6079824009b8",1507,268.04,"16257422065.84"
"2633ee7cec2b4458b95938dab4e84760",399,146.35,"1342321808.12"
"2634f96f40494f21b2725aeda7c007ba",1435,284.16,"18939419357.38"
"2635613d0c6c4bf69af28b1626bc742f",204,74.71,"437002504.95"
"2637e21ae4a747d8b6f0e26dc73b7fe1",244,69.73,"107301858.76"
"263917ff2bad48428a4e9e4ad87cef47",1048,253.18,"11261527333.44"
"26399893c84342fcbc45a3e5fabc3fc8",652,178.42,"1623286030.18"
"263d375f5b8f4097b1b8ea5713b59941",319,141.95,"1608681668.17"
"26446effbc79467a9bbc4f20fc91a7a8",1093,346.81,"15927770945.54"
"26462089cf6c4932af2a81632756520a",1169,318.86,"14312263911.57"
"264cd1ace7044534872c06f83d81b03e",750,223.81,"2848016789.72"
"2650585ce5f24113ab02774d28ebe27c",136,83.82,"376233041.80"
"26511e32bec14015b695edcb89d94936",1379,332.81,"39217036584.81"
"265410cf409044c593d28bd23ee90d24",428,136.49,"204189419.77"
"2654dab1395f4f63b262d82e7e80f233",415,132.45,"479351130.06"
"2655190af2414251b2834830293a51fe",728,268.17,"4757664100.75"
"2656e8e4ced54b13832edb60db778358",866,183.34,"2192868379.27"
"26599498da694efab929c5fd383b59ce",1379,392.96,"31589946941.75"
"265dab9b9e4441299a075632a0f3f9d3",1569,384.04,"26473196089.04"
"265dc896dbc147179d7767a01f251311",626,221.07,"3698430252.68"
"2660087753c24b6a88538a050a7f046f",165,83.47,"42839070.55"
"2664d4674f124b23b42321fa72ab4bc3",1464,405.37,"35653205058.85"
"2666dec476a64b2cad212a678573a84e",1116,355.21,"26159989673.48"
"2667e4fe8ab84e0ea12bb2731cb67dcf",361,58.61,"174675260.90"
"26686ab5e2d840c0830b8c36215e3fb3",778,241.92,"7355780041.26"
"266aa148832a42ada9b8bdbce251714f",87,45.54,"62877828.42"
"266afe22fc184185bc55bc605c435d3e",823,221.32,"6829264346.27"
"266cc7c5a49144c69de79631feca6109",1543,402.35,"31531057724.56"
"266d46516aad4524bdfaa25cb9633e87",1444,400.69,"21051498755.42"
"26722bfd090b462c9d4f148de1c16c47",976,250.26,"3110940326.20"
"2675b3b94c9e44c68bc5a6710dafb8cc",897,261.62,"8978847624.20"
"2676985c4b754da08b163f756f380803",1157,257.06,"7697412777.65"
"267a5f5fee38498aa8246f592a7edad2",405,142.47,"1153330152.62"
"267c4249dc4b400ca5a726440c16e9c0",189,70.78,"111219289.57"
"267c6afc5e9142ee91b048244ae9f445",1099,261.33,"19913854467.76"
"267e5d293b9e44ae9642a1f02a1b6797",1149,344.10,"10346855568.65"
"267e81718977408ea3c32e55b73b3970",603,181.14,"845622108.64"
"267ee4f7a4f041bfb25fed8d1a7f70b1",1631,465.09,"1334249538.87"
"2682dbdc5a50471fbaf92ed242f2346d",1276,358.65,"11280553498.49"
"26836b3a6a444fa0839780b83824bcd7",1572,384.79,"26867320349.18"
"26855ccd3ed84db5b9639ec2ffd68dc7",1105,150.88,"10073699382.46"
"26876fb5e3334b3fb6a3ae80e54bbe96",1201,307.99,"7238316468.09"
"268c76674d06452db26ff175c197005d",511,136.26,"3456683703.63"
"268ce323bce84b6fa0eeb4d7d0a3bde1",671,135.81,"4448433960.69"
"26921bea674b4237885aa8810c4a272b",1428,404.80,"27849164676.83"
"269535f996c1434fa83ed6f1622006e1",1715,404.08,"94320834040.39"
"26982f1a6b9744c981197df3a80e5148",1192,325.67,"12053720338.20"
"2699e5f76884402a94bf088fd044574a",80,27.83,"34084020.90"
"269f245dad184de485ef46858c90cddb",1400,341.44,"32403262069.50"
"26a1338c385d405b9a0f7a92ae4059b2",470,127.66,"1061620420.60"
"26a441a701f84e968935f351be5011e2",1032,197.99,"9485039562.42"
"26ae69c4479b4a64901abad924e66891",1116,308.43,"13358022453.11"
"26afe5c3f409428cbfc6c28c0d3dbd42",1203,214.83,"36502786916.54"
"26b30b92166046e794c06b95262dad0e",1048,282.05,"4822824326.97"
"26b3efc0ded144db88404de3f904fdea",861,246.82,"10362754121.29"
"26b49ee4da0e41cd9f4c27bc2293c70c",38,65.16,"183343774.79"
"26b622e1e8cc402b8db71239e75efb91",207,90.54,"195948578.48"
"26b7f56c5a2b4f28af295ea8b590303b",1052,289.56,"9888768451.04"
"26b87036def442cb99695f86deaa5bec",1304,302.97,"6421062185.76"
"26ba4739f83643748f3637360407e375",1484,334.40,"36394089083.86"
"26bc9ae05a6040e79d040f4824805686",1357,325.83,"12777490999.82"
"26bd2e6668ee463ea5b8e59279396c45",1621,409.74,"54005493563.54"
"26c268c19744483281a15eb04550bb7d",561,82.58,"1151205148.28"
"26c29dd5ce1644ac9f970c1b0e076d08",1380,313.48,"17972134054.09"
"26c4a7953de34eaba2e852a476d5c1d0",188,81.90,"334530738.22"
"26cc00b003654acf9226620733ca16a4",1507,300.04,"14095303842.86"
"26d30115febe4703948b44b9e60bb52a",757,196.03,"9439161312.08"
"26d716c272f1456d95ffd972defe764d",233,83.91,"64566167.31"
"26de42307abf4bdeaeb895cf1e2bae20",12,63.83,"1705306804.52"
"26dfdb9d29ec49b49db371131b36c02f",632,209.30,"2316889493.71"
"26e6cf25072943ee9b57530cddfe1755",430,133.83,"932585384.70"
"26e7bdf96f394f55afe701d70dda10b2",1181,325.43,"11705362689.44"
"26e7f7b2882a490cbd2f4d117b1cfcc6",1048,310.72,"11012296264.28"
"26e82bd3ef7d4c2a88d7f89a6e2bba17",1619,442.89,"81649641612.88"
"26ea0cfab09e410696bafdce86201cc5",942,283.52,"8018638559.63"
"26ea16521ee04c6292c3155d48f07b6c",1612,381.40,"44350090630.28"
"26ea2bb208b5477394c76ddaea17f5d7",972,210.80,"4303673230.98"
"26eade6f1a8d4264b58ed89690960259",1021,278.41,"8792489054.59"
"26ebb41ff9b94c578c1ae8358bdf152f",167,42.58,"138881356.08"
"26ed2760c4934d8fbb2c273747fd1240",436,88.89,"945811347.89"
"26edff7e50db47fcb51c38e7d83ed128",1512,396.30,"27099959498.96"
"26ef0f81b3f74079a2a8f8d7ce164c32",316,107.83,"503463913.24"
"26ef94a175bc40ff9071a278584afd0d",1187,341.76,"17136636860.68"
"26f141ddbac048bd991f99fd573be4fd",418,89.56,"401669109.17"
"26f342c34c314ab382148db62af04a31",341,119.23,"361449103.26"
"26f8f7be3f1c470aa086f48f611494c9",1284,302.02,"12576387168.85"
"26f902c204eb484395754bb01d6b9ebd",512,179.62,"2931311999.33"
"26faf079cc9a4f958dc522f24003f29d",939,196.06,"5933556749.04"
"26fd4c271658441b80c89cfd8ef17ce4",347,153.53,"855421481.55"
